名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
法拉电子,2002-12-10,-10.68,-10.42,-10.35,-10.68,251888,339078047.0,-2.34,26.15,3.69,50.38
法拉电子,2002-12-11,-10.48,-10.41,-10.28,-10.56,84698,114904278.0,-2.69,0.1,0.01,16.94
法拉电子,2002-12-12,-10.4,-10.5,-10.29,-10.52,46960,63732332.0,-2.21,-0.86,-0.09,9.39
法拉电子,2002-12-13,-10.63,-10.53,-10.47,-10.93,64433,84596547.0,-4.38,-0.29,-0.03,12.89
法拉电子,2002-12-16,-10.6,-10.51,-10.45,-10.68,28112,37608365.0,-2.18,0.19,0.02,5.62
法拉电子,2002-12-17,-10.5,-10.54,-10.47,-10.61,19653,26243990.0,-1.33,-0.29,-0.03,3.93
法拉电子,2002-12-18,-10.52,-10.28,-10.07,-10.59,60293,82863951.0,-4.93,2.47,0.26,12.06
法拉电子,2002-12-19,-10.33,-10.33,-10.25,-10.43,24500,33469854.0,-1.75,-0.49,-0.05,4.9
法拉电子,2002-12-20,-10.33,-10.29,-10.27,-10.4,20736,28404488.0,-1.26,0.39,0.04,4.15
法拉电子,2002-12-23,-10.26,-10.49,-10.23,-10.53,23706,32268367.0,-2.92,-1.94,-0.2,4.74
法拉电子,2002-12-24,-10.51,-10.42,-10.42,-10.59,11459,15377397.0,-1.62,0.67,0.07,2.29
法拉电子,2002-12-25,-10.45,-10.56,-10.41,-10.59,14109,18910703.0,-1.73,-1.34,-0.14,2.82
法拉电子,2002-12-26,-10.6,-10.64,-10.54,-10.67,25768,34198251.0,-1.23,-0.76,-0.08,5.15
法拉电子,2002-12-27,-10.71,-10.57,-10.5,-10.73,18275,24318020.0,-2.16,0.66,0.07,3.65
法拉电子,2002-12-30,-10.68,-10.57,-10.54,-10.83,13542,17809682.0,-2.74,0.0,0.0,2.71
法拉电子,2002-12-31,-10.61,-10.6,-10.56,-10.91,26933,35238215.0,-3.31,-0.28,-0.03,5.39
法拉电子,2003-01-02,-10.87,-10.99,-10.74,-11.03,9664,12402605.0,-2.74,-3.68,-0.39,1.93
法拉电子,2003-01-03,-11.0,-11.12,-11.0,-11.19,8560,10732117.0,-1.73,-1.18,-0.13,1.71
法拉电子,2003-01-06,-11.25,-11.09,-11.03,-11.25,9902,12362417.0,-1.98,0.27,0.03,1.98
法拉电子,2003-01-07,-11.13,-11.13,-10.93,-11.21,9797,12297425.0,-2.52,-0.36,-0.04,1.96
法拉电子,2003-01-08,-11.2,-10.81,-10.8,-11.23,10429,13317151.0,-3.86,2.88,0.32,2.09
法拉电子,2003-01-09,-10.82,-10.6,-10.48,-10.91,29407,38682602.0,-3.98,1.94,0.21,5.88
法拉电子,2003-01-10,-10.57,-10.69,-10.48,-10.75,19597,26144307.0,-2.55,-0.85,-0.09,3.92
法拉电子,2003-01-13,-10.73,-10.67,-10.62,-10.75,5103,6709373.0,-1.22,0.19,0.02,1.02
法拉电子,2003-01-14,-10.68,-9.93,-9.79,-10.73,117991,169372634.0,-8.81,6.94,0.74,23.6
法拉电子,2003-01-15,-10.0,-10.13,-9.8,-10.2,51744,73487397.0,-4.03,-2.01,-0.2,10.35
法拉电子,2003-01-16,-10.1,-9.77,-9.49,-10.19,54439,79417386.0,-6.91,3.55,0.36,10.89
法拉电子,2003-01-17,-9.79,-9.86,-9.78,-10.04,19385,27720256.0,-2.66,-0.92,-0.09,3.88
法拉电子,2003-01-20,-9.9,-9.79,-9.68,-10.0,13773,19963287.0,-3.25,0.71,0.07,2.75
法拉电子,2003-01-21,-9.8,-10.09,-9.73,-10.13,16930,24056047.0,-4.09,-3.06,-0.3,3.39
法拉电子,2003-01-22,-10.16,-10.15,-10.07,-10.27,9195,12829718.0,-1.98,-0.59,-0.06,1.84
法拉电子,2003-01-23,-10.21,-10.15,-10.02,-10.21,7857,10980418.0,-1.87,0.0,0.0,1.57
法拉电子,2003-01-24,-10.21,-9.97,-9.91,-10.26,10567,14968236.0,-3.45,1.77,0.18,2.11
法拉电子,2003-01-27,-9.97,-9.95,-9.89,-10.0,7614,10878770.0,-1.1,0.2,0.02,1.52
法拉电子,2003-01-28,-9.9,-9.84,-9.83,-9.99,7202,10324463.0,-1.61,1.11,0.11,1.44
法拉电子,2003-01-29,-9.81,-9.99,-9.8,-10.0,5741,8278729.0,-2.03,-1.52,-0.15,1.15
法拉电子,2003-02-10,-10.0,-10.19,-10.0,-10.23,4545,6328401.0,-2.3,-2.0,-0.2,0.91
法拉电子,2003-02-11,-10.2,-10.1,-10.09,-10.26,3500,4893192.0,-1.67,0.88,0.09,0.7
法拉电子,2003-02-12,-10.13,-10.03,-10.01,-10.19,3773,5296622.0,-1.78,0.69,0.07,0.75
法拉电子,2003-02-13,-10.0,-10.07,-9.92,-10.09,5712,8105684.0,-1.69,-0.4,-0.04,1.14
法拉电子,2003-02-14,-10.1,-10.03,-10.01,-10.17,3665,5152143.0,-1.59,0.4,0.04,0.73
法拉电子,2003-02-17,-10.05,-10.15,-9.97,-10.21,6276,8780318.0,-2.39,-1.2,-0.12,1.26
法拉电子,2003-02-18,-10.13,-10.14,-10.13,-10.27,2684,3728872.0,-1.38,0.1,0.01,0.54
法拉电子,2003-02-19,-10.2,-10.09,-10.07,-10.25,2536,3545796.0,-1.78,0.49,0.05,0.51
法拉电子,2003-02-20,-10.08,-10.17,-10.04,-10.19,2144,3014105.0,-1.49,-0.79,-0.08,0.43
法拉电子,2003-02-21,-10.16,-10.27,-10.13,-10.35,5873,8107706.0,-2.16,-0.98,-0.1,1.17
法拉电子,2003-02-24,-10.3,-10.17,-10.03,-10.3,5751,8038069.0,-2.63,0.97,0.1,1.15
法拉电子,2003-02-25,-10.15,-9.99,-9.93,-10.17,13263,18818906.0,-2.36,1.77,0.18,2.65
法拉电子,2003-02-26,-9.99,-10.01,-9.93,-10.05,3849,5464895.0,-1.2,-0.2,-0.02,0.77
法拉电子,2003-02-27,-10.01,-9.97,-9.8,-10.01,6988,10013521.0,-2.1,0.4,0.04,1.4
法拉电子,2003-02-28,-9.88,-9.92,-9.88,-10.13,6234,8838058.0,-2.51,0.5,0.05,1.25
法拉电子,2003-03-03,-9.92,-9.71,-9.63,-9.92,25109,36638070.0,-2.92,2.12,0.21,5.02
法拉电子,2003-03-04,-9.67,-9.75,-9.65,-9.83,8943,13038669.0,-1.85,-0.41,-0.04,1.79
法拉电子,2003-03-05,-9.7,-9.83,-9.7,-9.91,5858,8450051.0,-2.15,-0.82,-0.08,1.17
法拉电子,2003-03-06,-9.87,-10.07,-9.84,-10.07,7376,10473179.0,-2.34,-2.44,-0.24,1.48
法拉电子,2003-03-07,-10.06,-10.19,-9.97,-10.2,11519,16095234.0,-2.28,-1.19,-0.12,2.3
法拉电子,2003-03-10,-10.09,-10.16,-10.08,-10.28,6215,8605761.0,-1.96,0.29,0.03,1.24
法拉电子,2003-03-11,-10.2,-10.12,-10.07,-10.23,4434,6205633.0,-1.57,0.39,0.04,0.89
法拉电子,2003-03-12,-10.13,-10.02,-10.01,-10.2,4863,6817581.0,-1.88,0.99,0.1,0.97
法拉电子,2003-03-13,-10.01,-10.16,-10.01,-10.23,4493,6309817.0,-2.2,-1.4,-0.14,0.9
法拉电子,2003-03-14,-10.2,-10.23,-10.1,-10.27,2785,3863057.0,-1.67,-0.69,-0.07,0.56
法拉电子,2003-03-17,-10.25,-10.21,-10.17,-10.34,3842,5281789.0,-1.66,0.2,0.02,0.77
法拉电子,2003-03-18,-10.21,-10.33,-10.14,-10.33,2116,2930735.0,-1.86,-1.18,-0.12,0.42
