名称,日期,开盘,收盘,最高,最低,成交量
京能置业,1997-01-30,1.58,1.48,1.62,1.47,85748
京能置业,1997-01-31,1.45,1.43,1.46,1.41,22936
京能置业,1997-02-17,1.42,1.45,1.47,1.39,8211
京能置业,1997-02-18,1.44,1.26,1.46,1.26,9481
京能置业,1997-02-19,1.26,1.36,1.39,1.26,10746
京能置业,1997-02-20,1.18,1.3,1.31,1.18,11196
京能置业,1997-02-21,1.3,1.37,1.38,1.3,8475
京能置业,1997-02-24,1.39,1.33,1.41,1.33,7026
京能置业,1997-02-25,1.34,1.33,1.36,1.32,4653
京能置业,1997-02-26,1.33,1.35,1.36,1.32,4299
京能置业,1997-02-27,1.37,1.35,1.37,1.34,5057
京能置业,1997-02-28,1.35,1.39,1.39,1.31,9981
京能置业,1997-03-03,1.39,1.43,1.45,1.38,9179
京能置业,1997-03-04,1.37,1.51,1.55,1.37,20918
京能置业,1997-03-05,1.51,1.51,1.55,1.49,17753
京能置业,1997-03-06,1.49,1.54,1.55,1.48,14611
京能置业,1997-03-07,1.55,1.49,1.56,1.47,9444
京能置业,1997-03-10,1.53,1.67,1.67,1.51,26068
京能置业,1997-03-11,1.73,1.61,1.73,1.61,16496
京能置业,1997-03-12,1.65,1.76,1.78,1.63,29740
京能置业,1997-03-13,1.78,1.76,1.8,1.69,20343
京能置业,1997-03-14,1.76,1.86,1.9,1.75,22739
京能置业,1997-03-17,1.9,1.91,1.96,1.9,18684
京能置业,1997-03-18,1.9,1.87,1.94,1.86,13212
京能置业,1997-03-19,1.92,2.01,2.05,1.92,13353
京能置业,1997-03-20,2.01,2.05,2.25,2.01,19606
京能置业,1997-03-21,2.01,2.25,2.27,2.01,16155
京能置业,1997-03-24,2.26,2.37,2.42,2.25,13558
京能置业,1997-03-25,2.42,2.34,2.42,2.27,9843
京能置业,1997-03-26,2.37,2.48,2.5,2.37,18093
京能置业,1997-03-27,2.46,2.43,2.5,2.37,10611
京能置业,1997-03-28,2.42,2.44,2.54,2.4,15474
京能置业,1997-03-31,2.48,2.46,2.56,2.38,9247
京能置业,1997-04-01,2.42,2.44,2.5,2.42,7261
京能置业,1997-04-02,2.45,2.44,2.46,2.42,5889
京能置业,1997-04-03,2.43,2.72,2.72,2.43,20321
京能置业,1997-04-04,2.72,2.95,3.02,2.72,24729
京能置业,1997-04-07,2.95,3.06,3.06,2.85,20042
京能置业,1997-04-08,3.05,2.95,3.05,2.89,12600
京能置业,1997-04-09,2.93,2.98,3.0,2.91,11348
京能置业,1997-04-10,2.95,2.82,3.03,2.75,12893
京能置业,1997-04-11,2.81,2.71,2.81,2.49,13332
京能置业,1997-04-14,2.39,2.45,2.58,2.39,8517
京能置业,1997-04-15,2.43,2.65,2.69,2.42,22556
京能置业,1997-04-16,2.65,2.62,2.75,2.58,12137
京能置业,1997-04-17,2.62,2.62,2.68,2.6,4619
京能置业,1997-04-18,2.62,2.66,2.72,2.62,14114
京能置业,1997-04-21,2.65,2.65,2.75,2.58,13778
京能置业,1997-04-22,2.65,2.59,2.68,2.59,9794
京能置业,1997-04-23,2.6,2.64,2.65,2.51,9983
京能置业,1997-04-24,2.66,2.62,2.75,2.6,9091
京能置业,1997-04-25,2.6,2.65,2.72,2.47,6148
京能置业,1997-04-28,2.37,2.53,2.7,2.37,6716
京能置业,1997-04-29,2.53,2.56,2.57,2.46,3441
京能置业,1997-04-30,2.56,2.62,2.68,2.56,3682
京能置业,1997-05-05,2.65,2.64,2.68,2.58,9564
京能置业,1997-05-06,2.67,2.7,2.7,2.59,15324
京能置业,1997-05-07,2.7,3.01,3.01,2.66,39232
京能置业,1997-05-08,3.01,2.66,3.01,2.66,21137
京能置业,1997-05-09,2.67,2.56,2.7,2.39,10208
京能置业,1997-05-12,2.56,2.58,2.73,2.39,9778
京能置业,1997-05-13,2.56,2.37,2.56,2.28,9519
京能置业,1997-05-14,2.37,2.22,2.45,2.19,6575
京能置业,1997-05-16,2.05,1.95,2.17,1.95,3044
京能置业,1997-05-19,1.92,2.06,2.09,1.81,5607
京能置业,1997-05-20,2.06,2.03,2.1,1.97,3694
京能置业,1997-05-21,2.03,1.98,2.16,1.98,5275
京能置业,1997-05-22,1.88,1.73,1.88,1.73,4275
京能置业,1997-05-23,1.74,1.86,1.88,1.74,2417
京能置业,1997-05-26,1.86,1.88,2.03,1.76,1975
京能置业,1997-05-27,1.95,1.92,1.95,1.84,3637
京能置业,1997-05-28,1.9,1.87,2.05,1.85,3328
京能置业,1997-05-29,1.82,1.96,1.96,1.8,2341
京能置业,1997-05-30,1.96,1.96,2.06,1.86,1921
京能置业,1997-06-02,1.95,2.03,2.05,1.87,4688
京能置业,1997-06-03,2.05,2.2,2.25,1.95,14552
京能置业,1997-06-04,2.22,2.18,2.33,2.13,6931
京能置业,1997-06-05,2.18,2.17,2.29,2.13,5424
京能置业,1997-06-06,1.96,1.91,2.05,1.91,4940
京能置业,1997-06-09,1.92,1.96,1.96,1.85,1109
京能置业,1997-06-10,1.86,1.87,1.96,1.82,1693
京能置业,1997-06-11,1.86,1.76,1.99,1.69,2503
京能置业,1997-06-12,1.71,1.86,1.86,1.71,7230
京能置业,1997-06-13,1.84,1.87,1.88,1.72,3928
京能置业,1997-06-16,1.86,1.92,1.92,1.73,2749
京能置业,1997-06-17,1.92,1.88,2.01,1.83,3341
京能置业,1997-06-18,1.86,1.79,1.87,1.78,1017
京能置业,1997-06-19,1.79,1.73,1.8,1.73,1423
京能置业,1997-06-20,1.79,1.82,1.83,1.75,1659
京能置业,1997-06-23,1.85,1.79,1.88,1.74,1683
京能置业,1997-06-24,1.74,1.75,1.81,1.74,2843
