名称,日期,开盘,收盘,最高,最低,成交量
*ST斯达,1993-08-09,9.88,10.17,10.26,9.64,227029
*ST斯达,1993-08-10,10.35,9.73,10.48,9.61,124717
*ST斯达,1993-08-11,9.87,9.9,9.92,9.67,35640
*ST斯达,1993-08-12,10.06,10.04,10.11,9.91,31698
*ST斯达,1993-08-13,10.11,10.11,10.25,9.95,60466
*ST斯达,1993-08-16,10.22,10.57,10.64,10.22,92682
*ST斯达,1993-08-17,10.77,10.11,10.92,10.09,83343
*ST斯达,1993-08-18,10.12,9.85,10.34,9.83,23925
*ST斯达,1993-08-19,9.92,9.97,10.19,9.88,13789
*ST斯达,1993-08-20,10.04,9.73,10.06,9.64,14891
*ST斯达,1993-08-23,9.64,9.23,9.71,9.16,15963
*ST斯达,1993-08-24,8.98,9.13,9.28,8.96,9894
*ST斯达,1993-08-25,9.3,9.32,9.37,9.19,11471
*ST斯达,1993-08-26,9.39,9.66,9.66,9.26,20722
*ST斯达,1993-08-27,9.77,9.4,9.78,9.33,18591
*ST斯达,1993-08-30,9.41,9.59,9.68,9.41,12942
*ST斯达,1993-08-31,9.87,9.73,9.87,9.68,13919
*ST斯达,1993-09-01,9.76,9.76,9.84,9.69,9353
*ST斯达,1993-09-02,9.82,9.82,9.82,9.64,4793
*ST斯达,1993-09-03,9.86,9.95,10.01,9.73,17616
*ST斯达,1993-09-06,10.13,10.57,10.58,10.06,35433
*ST斯达,1993-09-07,10.61,10.21,10.62,10.16,37660
*ST斯达,1993-09-08,10.26,10.34,10.44,10.15,26406
*ST斯达,1993-09-09,10.73,10.37,10.78,10.36,56675
*ST斯达,1993-09-13,10.37,10.1,10.39,9.97,19161
*ST斯达,1993-09-14,10.01,10.06,10.12,9.9,6237
*ST斯达,1993-09-15,10.05,10.08,10.18,10.05,5543
*ST斯达,1993-09-16,10.11,10.04,10.12,10.01,3272
*ST斯达,1993-09-17,10.04,10.21,10.23,9.98,7273
