date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
1998-03-11,000876,-0.12,-0.06,-0.04,-0.13,279178,467960470.0,-11.39,92.41,0.73,77.55,000876
1998-03-12,000876,-0.04,-0.09,-0.01,-0.09,104042,178202832.0,-133.33,-50.0,-0.03,28.9,000876
1998-03-13,000876,-0.09,-0.08,-0.05,-0.1,34876,58176367.0,-55.56,11.11,0.01,9.69,000876
1998-03-16,000876,-0.07,-0.01,0.02,-0.08,78114,137540032.0,-125.0,87.5,0.07,21.7,000876
1998-03-17,000876,-0.01,0.0,0.03,-0.03,52721,93562408.0,-600.0,100.0,0.01,14.64,000876
1998-03-18,000876,0.0,0.04,0.1,-0.01,75643,140961568.0,-5098.68,0.0,0.04,21.01,000876
1998-03-19,000876,0.03,-0.01,0.06,-0.03,48916,88067968.0,225.0,-125.0,-0.05,13.59,000876
1998-03-20,000876,-0.01,0.06,0.06,-0.02,36710,66502804.0,-800.0,700.0,0.07,10.2,000876
1998-03-23,000876,0.08,0.06,0.09,0.04,39850,74593632.0,83.33,0.0,0.0,11.07,000876
1998-03-24,000876,0.06,0.03,0.08,0.02,30740,56431264.0,100.0,-50.0,-0.03,8.54,000876
1998-03-25,000876,0.06,0.0,0.06,-0.01,35182,63733056.0,233.33,-100.0,-0.03,9.77,000876
1998-03-26,000876,0.0,-0.02,0.04,-0.02,23988,42849868.0,2616.04,0.0,-0.02,6.66,000876
1998-03-27,000876,-0.03,0.01,0.01,-0.05,35091,61411292.0,-300.0,150.0,0.03,9.75,000876
1998-03-30,000876,0.01,0.0,0.03,-0.03,24187,42955740.0,600.0,-100.0,-0.01,6.72,000876
1998-03-31,000876,-0.01,0.02,0.05,-0.02,23482,42553588.0,-1598.8,0.0,0.02,6.52,000876
1998-04-01,000876,0.02,-0.02,0.04,-0.02,18578,32928154.0,300.0,-200.0,-0.04,5.16,000876
1998-04-02,000876,-0.02,-0.03,0.01,-0.04,24818,43701216.0,-250.0,-50.0,-0.01,6.89,000876
1998-04-03,000876,-0.02,-0.01,0.0,-0.04,17318,30232694.0,-133.33,66.67,0.02,4.81,000876
1998-04-06,000876,-0.02,0.01,0.03,-0.03,21073,37447396.0,-600.0,200.0,0.02,5.85,000876
1998-04-07,000876,0.04,0.14,0.14,0.01,75407,147086144.0,1300.0,1300.0,0.13,20.95,000876
1998-04-08,000876,0.16,0.1,0.17,0.08,37995,74086992.0,64.29,-28.57,-0.04,10.55,000876
1998-04-09,000876,0.1,0.06,0.11,0.05,26789,50560544.0,60.0,-40.0,-0.04,7.44,000876
1998-04-10,000876,0.06,0.09,0.12,0.05,13743,26146500.0,116.67,50.0,0.03,3.82,000876
1998-04-13,000876,0.1,0.1,0.15,0.07,19664,37795556.0,88.89,11.11,0.01,5.46,000876
