date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
1996-08-28,000425,-0.71,-0.73,-0.71,-0.74,88816,75040248.0,-3.61,12.05,0.1,29.61,000425
1996-08-29,000425,-0.73,-0.71,-0.7,-0.73,94596,84273208.0,-4.11,2.74,0.02,31.53,000425
1996-08-30,000425,-0.71,-0.7,-0.7,-0.71,68618,63587952.0,-1.41,1.41,0.01,22.87,000425
1996-09-02,000425,-0.7,-0.68,-0.68,-0.7,92327,91771584.0,-2.86,2.86,0.02,30.78,000425
1996-09-03,000425,-0.69,-0.68,-0.66,-0.7,78255,80210384.0,-5.88,0.0,0.0,26.09,000425
1996-09-04,000425,-0.68,-0.68,-0.66,-0.69,69673,72088336.0,-4.41,0.0,0.0,23.22,000425
1996-09-05,000425,-0.68,-0.7,-0.67,-0.71,41276,40583144.0,-5.88,-2.94,-0.02,13.76,000425
1996-09-06,000425,-0.71,-0.7,-0.69,-0.71,25159,23550078.0,-2.86,0.0,0.0,8.39,000425
1996-09-09,000425,-0.7,-0.71,-0.7,-0.71,10365,9710115.0,-1.43,-1.43,-0.01,3.46,000425
1996-09-10,000425,-0.71,-0.72,-0.71,-0.73,20588,18133516.0,-2.82,-1.41,-0.01,6.86,000425
1996-09-11,000425,-0.72,-0.72,-0.72,-0.74,15071,12996188.0,-2.78,0.0,0.0,5.02,000425
1996-09-12,000425,-0.72,-0.74,-0.72,-0.74,12896,10739475.0,-2.78,-2.78,-0.02,4.3,000425
1996-09-13,000425,-0.74,-0.73,-0.73,-0.75,13705,11060698.0,-2.7,1.35,0.01,4.57,000425
1996-09-16,000425,-0.73,-0.73,-0.73,-0.74,12063,9916664.0,-1.37,0.0,0.0,4.02,000425
1996-09-17,000425,-0.73,-0.72,-0.72,-0.74,17688,14994618.0,-2.74,1.37,0.01,5.9,000425
1996-09-18,000425,-0.73,-0.74,-0.73,-0.75,17873,14439159.0,-2.78,-2.78,-0.02,5.96,000425
1996-09-19,000425,-0.74,-0.74,-0.74,-0.75,12293,9635943.0,-1.35,0.0,0.0,4.1,000425
1996-09-20,000425,-0.74,-0.74,-0.74,-0.74,10354,8354206.5,0.0,0.0,0.0,3.45,000425
1996-09-23,000425,-0.73,-0.74,-0.73,-0.74,13417,11106911.0,-1.35,0.0,0.0,4.47,000425
1996-09-24,000425,-0.73,-0.73,-0.73,-0.74,14968,12488004.0,-1.35,1.35,0.01,4.99,000425
1996-09-25,000425,-0.73,-0.74,-0.73,-0.74,13879,11506958.0,-1.37,-1.37,-0.01,4.63,000425
1996-09-26,000425,-0.74,-0.73,-0.73,-0.74,8509,7028175.0,-1.35,1.35,0.01,2.84,000425
1996-09-27,000425,-0.73,-0.72,-0.72,-0.73,31197,26994168.0,-1.37,1.37,0.01,10.4,000425
1996-10-03,000425,-0.72,-0.72,-0.71,-0.72,22647,20256304.0,-1.39,0.0,0.0,7.55,000425
1996-10-04,000425,-0.72,-0.72,-0.72,-0.73,11384,9790024.0,-1.39,0.0,0.0,3.79,000425
1996-10-07,000425,-0.72,-0.71,-0.71,-0.72,19822,17476282.0,-1.39,1.39,0.01,6.61,000425
1996-10-08,000425,-0.71,-0.71,-0.71,-0.72,19563,17565800.0,-1.41,0.0,0.0,6.52,000425
1996-10-09,000425,-0.71,-0.72,-0.71,-0.73,16894,15068133.0,-2.82,-1.41,-0.01,5.63,000425
1996-10-10,000425,-0.72,-0.72,-0.72,-0.73,18363,15891614.0,-1.39,0.0,0.0,6.12,000425
1996-10-11,000425,-0.71,-0.72,-0.71,-0.72,17891,15736851.0,-1.39,0.0,0.0,5.96,000425
1996-10-14,000425,-0.72,-0.7,-0.7,-0.72,38833,35743952.0,-2.78,2.78,0.02,12.94,000425
1996-10-15,000425,-0.7,-0.69,-0.69,-0.71,39433,37609900.0,-2.86,1.43,0.01,13.14,000425
1996-10-16,000425,-0.69,-0.68,-0.67,-0.69,72895,74936224.0,-2.9,1.45,0.01,24.3,000425
1996-10-17,000425,-0.68,-0.62,-0.61,-0.68,126793,148865200.0,-10.29,8.82,0.06,42.26,000425
1996-10-18,000425,-0.62,-0.65,-0.59,-0.65,91957,110670872.0,-9.68,-4.84,-0.03,30.65,000425
1996-10-21,000425,-0.63,-0.59,-0.59,-0.63,126676,163401552.0,-6.15,9.23,0.06,42.23,000425
1996-10-22,000425,-0.62,-0.6,-0.58,-0.64,76823,98612240.0,-10.17,-1.69,-0.01,25.61,000425
1996-10-23,000425,-0.59,-0.59,-0.57,-0.59,65272,89333616.0,-3.33,1.67,0.01,21.76,000425
1996-10-24,000425,-0.58,-0.6,-0.58,-0.6,42493,56028020.0,-3.39,-1.69,-0.01,14.16,000425
1996-10-25,000425,-0.6,-0.61,-0.6,-0.62,35561,45090116.0,-3.33,-1.67,-0.01,11.85,000425
1996-10-28,000425,-0.61,-0.58,-0.58,-0.62,62991,84569848.0,-6.56,4.92,0.03,21.0,000425
1996-10-29,000425,-0.58,-0.58,-0.57,-0.59,53625,74271184.0,-3.45,0.0,0.0,17.88,000425
1996-10-30,000425,-0.58,-0.57,-0.56,-0.58,50773,71279336.0,-3.45,1.72,0.01,16.92,000425
1996-10-31,000425,-0.57,-0.56,-0.56,-0.57,25128,35737204.0,-1.75,1.75,0.01,8.38,000425
1996-11-01,000425,-0.58,-0.59,-0.57,-0.59,25597,34694980.0,-3.57,-5.36,-0.03,8.53,000425
1996-11-04,000425,-0.59,-0.59,-0.58,-0.59,12831,17312406.0,-1.69,0.0,0.0,4.28,000425
1996-11-05,000425,-0.59,-0.59,-0.58,-0.6,13396,17919546.0,-3.39,0.0,0.0,4.47,000425
1996-11-06,000425,-0.59,-0.6,-0.59,-0.61,8164,10626690.0,-3.39,-1.69,-0.01,2.72,000425
1996-11-07,000425,-0.6,-0.6,-0.59,-0.6,7038,9246935.0,-1.67,0.0,0.0,2.35,000425
1996-11-08,000425,-0.6,-0.59,-0.59,-0.6,10445,13765162.0,-1.67,1.67,0.01,3.48,000425
1996-11-11,000425,-0.58,-0.59,-0.58,-0.59,15573,21012888.0,-1.69,0.0,0.0,5.19,000425
1996-11-12,000425,-0.57,-0.58,-0.57,-0.59,23706,32528886.0,-3.39,1.69,0.01,7.9,000425
1996-11-13,000425,-0.57,-0.58,-0.57,-0.59,35244,48154532.0,-3.45,0.0,0.0,11.75,000425
1996-11-14,000425,-0.58,-0.57,-0.57,-0.58,52800,74213392.0,-1.72,1.72,0.01,17.6,000425
1996-11-15,000425,-0.57,-0.54,-0.54,-0.57,66445,98939144.0,-5.26,5.26,0.03,22.15,000425
1996-11-18,000425,-0.52,-0.54,-0.52,-0.55,48638,75131256.0,-5.56,0.0,0.0,16.21,000425
1996-11-19,000425,-0.53,-0.52,-0.52,-0.55,46757,72199672.0,-5.56,3.7,0.02,15.59,000425
1996-11-20,000425,-0.53,-0.48,-0.48,-0.53,61279,102888656.0,-9.62,7.69,0.04,20.43,000425
1996-11-21,000425,-0.48,-0.54,-0.48,-0.55,48469,80589576.0,-14.58,-12.5,-0.06,16.16,000425
1996-11-22,000425,-0.55,-0.53,-0.53,-0.56,29390,43921752.0,-5.56,1.85,0.01,9.8,000425
1996-11-25,000425,-0.52,-0.5,-0.49,-0.53,41034,66868772.0,-7.55,5.66,0.03,13.68,000425
1996-11-26,000425,-0.5,-0.52,-0.5,-0.53,34758,55460356.0,-6.0,-4.0,-0.02,11.59,000425
1996-11-27,000425,-0.53,-0.53,-0.52,-0.54,19365,30027158.0,-3.85,-1.92,-0.01,6.46,000425
1996-11-28,000425,-0.54,-0.53,-0.53,-0.55,17821,27588348.0,-3.77,0.0,0.0,5.94,000425
1996-11-29,000425,-0.53,-0.53,-0.5,-0.53,25239,40403700.0,-5.66,0.0,0.0,8.41,000425
1996-12-02,000425,-0.52,-0.53,-0.51,-0.53,11981,18848140.0,-3.77,0.0,0.0,3.99,000425
1996-12-03,000425,-0.54,-0.52,-0.52,-0.54,15855,24612900.0,-3.77,1.89,0.01,5.29,000425
1996-12-04,000425,-0.52,-0.49,-0.48,-0.52,56012,94116112.0,-7.69,5.77,0.03,18.67,000425
1996-12-05,000425,-0.49,-0.46,-0.46,-0.49,65147,115588072.0,-6.12,6.12,0.03,21.72,000425
1996-12-06,000425,-0.46,-0.47,-0.45,-0.49,43397,76627936.0,-8.7,-2.17,-0.01,14.47,000425
1996-12-09,000425,-0.48,-0.47,-0.46,-0.48,27696,48477240.0,-4.26,0.0,0.0,9.23,000425
1996-12-10,000425,-0.46,-0.47,-0.46,-0.48,21781,38334924.0,-4.26,0.0,0.0,7.26,000425
1996-12-11,000425,-0.47,-0.45,-0.45,-0.47,36072,65531648.0,-4.26,4.26,0.02,12.02,000425
1996-12-12,000425,-0.44,-0.47,-0.44,-0.48,23818,43038772.0,-8.89,-4.44,-0.02,7.94,000425
1996-12-13,000425,-0.48,-0.5,-0.46,-0.5,16558,28602612.0,-8.51,-6.38,-0.03,5.52,000425
1996-12-16,000425,-0.55,-0.55,-0.55,-0.55,413,619087.0,0.0,-10.0,-0.05,0.14,000425
1996-12-17,000425,-0.59,-0.59,-0.59,-0.59,558,752742.0,0.0,-7.27,-0.04,0.19,000425
1996-12-18,000425,-0.63,-0.57,-0.55,-0.63,22231,28537968.0,-13.56,3.39,0.02,7.41,000425
1996-12-19,000425,-0.57,-0.61,-0.57,-0.61,12694,16744557.0,-7.02,-7.02,-0.04,4.23,000425
1996-12-20,000425,-0.64,-0.64,-0.64,-0.64,6134,7039617.0,0.0,-4.92,-0.03,2.04,000425
1996-12-23,000425,-0.67,-0.66,-0.62,-0.67,15012,16660924.0,-7.81,-3.13,-0.02,5.0,000425
