date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
2001-05-18,600588,0.89,1.44,1.72,0.81,213989,1736480000.0,-189.58,400.0,1.92,85.6,600588
2001-05-21,600588,1.3,1.23,1.37,1.22,53643,468894000.0,10.42,-14.58,-0.21,21.46,600588
2001-05-22,600588,1.22,1.24,1.3,1.21,15656,135467000.0,7.32,0.81,0.01,6.26,600588
2001-05-23,600588,1.26,1.34,1.34,1.24,19717,173211000.0,8.06,8.06,0.1,7.89,600588
2001-05-24,600588,1.35,1.16,1.36,1.15,21190,182737000.0,15.67,-13.43,-0.18,8.48,600588
2001-05-25,600588,1.14,1.07,1.19,1.06,22030,180565000.0,11.21,-7.76,-0.09,8.81,600588
2001-05-28,600588,1.06,1.07,1.11,1.04,8075,65602000.0,6.54,0.0,0.0,3.23,600588
2001-05-29,600588,1.06,1.0,1.09,0.99,11335,91013000.0,9.35,-6.54,-0.07,4.53,600588
2001-05-30,600588,1.0,1.08,1.09,0.97,7616,60678000.0,12.0,8.0,0.08,3.05,600588
2001-05-31,600588,1.08,1.01,1.08,0.99,6006,48063000.0,8.33,-6.48,-0.07,2.4,600588
2001-06-01,600588,1.01,1.08,1.08,0.99,4383,35253000.0,8.91,6.93,0.07,1.75,600588
2001-06-04,600588,1.07,1.06,1.08,1.04,2341,18922000.0,3.7,-1.85,-0.02,0.94,600588
2001-06-05,600588,1.06,1.05,1.11,1.04,2807,22857000.0,6.6,-0.94,-0.01,1.12,600588
2001-06-06,600588,1.05,1.02,1.06,1.0,4808,38370000.0,5.71,-2.86,-0.03,1.92,600588
2001-06-07,600588,1.01,0.98,1.03,0.97,4940,39099000.0,5.88,-3.92,-0.04,1.98,600588
2001-06-08,600588,0.98,1.0,1.01,0.97,2380,18792000.0,4.08,2.04,0.02,0.95,600588
2001-06-11,600588,1.0,0.94,1.0,0.93,6190,48224000.0,7.0,-6.0,-0.06,2.48,600588
2001-06-12,600588,0.94,0.92,0.96,0.92,5007,38663000.0,4.26,-2.13,-0.02,2.0,600588
2001-06-13,600588,0.92,1.04,1.04,0.92,8229,64703000.0,13.04,13.04,0.12,3.29,600588
2001-06-14,600588,1.02,0.96,1.04,0.96,7442,58754000.0,7.69,-7.69,-0.08,2.98,600588
2001-06-15,600588,0.95,1.04,1.11,0.94,13991,112594000.0,17.71,8.33,0.08,5.6,600588
2001-06-18,600588,1.06,1.03,1.06,1.0,3353,26886000.0,5.77,-0.96,-0.01,1.34,600588
2001-06-19,600588,1.03,1.05,1.09,1.03,4544,36969000.0,5.83,1.94,0.02,1.82,600588
2001-06-20,600588,1.05,0.99,1.07,0.97,2415,19232000.0,9.52,-5.71,-0.06,0.97,600588
2001-06-21,600588,0.99,1.01,1.03,0.98,3475,27687000.0,5.05,2.02,0.02,1.39,600588
2001-06-22,600588,1.01,1.0,1.04,0.99,2645,21101000.0,4.95,-0.99,-0.01,1.06,600588
2001-06-25,600588,1.0,0.99,1.01,0.98,2721,21483000.0,3.0,-1.0,-0.01,1.09,600588
2001-06-26,600588,0.99,0.99,1.03,0.98,2324,18435000.0,5.05,0.0,0.0,0.93,600588
2001-06-27,600588,0.99,0.99,1.02,0.99,1959,15497000.0,3.03,0.0,0.0,0.78,600588
2001-06-28,600588,0.99,0.95,0.99,0.94,4447,34754000.0,5.05,-4.04,-0.04,1.78,600588
2001-06-29,600588,0.96,0.95,0.97,0.94,2477,19278000.0,3.16,0.0,0.0,0.99,600588
2001-07-02,600588,0.94,0.95,0.98,0.94,1188,9236000.0,4.21,0.0,0.0,0.48,600588
2001-07-03,600588,0.95,0.96,0.96,0.94,1113,8652000.0,2.11,1.05,0.01,0.45,600588
2001-07-04,600588,0.95,0.99,1.01,0.95,3528,27814000.0,6.25,3.13,0.03,1.41,600588
2001-07-05,600588,0.98,1.02,1.07,0.98,12886,103586000.0,9.09,3.03,0.03,5.15,600588
2001-07-06,600588,1.03,1.0,1.04,0.99,1485,11832000.0,4.9,-1.96,-0.02,0.59,600588
2001-07-09,600588,1.0,0.97,1.02,0.95,1812,14200000.0,7.0,-3.0,-0.03,0.72,600588
2001-07-10,600588,0.96,0.97,0.99,0.96,1295,10136000.0,3.09,0.0,0.0,0.52,600588
2001-07-11,600588,0.97,0.98,1.0,0.95,1535,11991000.0,5.15,1.03,0.01,0.61,600588
2001-07-12,600588,0.98,0.96,0.98,0.95,763,5958000.0,3.06,-2.04,-0.02,0.31,600588
