date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
2003-08-14,600489,-0.2,-0.09,-0.05,-0.22,663852,541183557.0,-27.87,85.25,0.52,66.39,600489
2003-08-15,600489,-0.13,-0.09,-0.06,-0.13,389245,340719220.0,-77.78,0.0,0.0,38.92,600489
2003-08-18,600489,-0.09,-0.07,-0.05,-0.1,190657,170937009.0,-55.56,22.22,0.02,19.07,600489
2003-08-19,600489,-0.08,-0.09,-0.05,-0.09,130658,116919652.0,-57.14,-28.57,-0.02,13.07,600489
2003-08-20,600489,-0.09,-0.06,-0.06,-0.1,169403,151181094.0,-44.44,33.33,0.03,16.94,600489
2003-08-21,600489,-0.07,-0.04,-0.04,-0.07,140401,127738895.0,-50.0,33.33,0.02,14.04,600489
2003-08-22,600489,-0.04,-0.03,-0.01,-0.05,144372,134649255.0,-100.0,25.0,0.01,14.44,600489
2003-08-25,600489,-0.04,-0.07,-0.03,-0.07,146534,133733430.0,-133.33,-133.33,-0.04,14.65,600489
2003-08-26,600489,-0.07,-0.05,-0.04,-0.09,117224,106299862.0,-71.43,28.57,0.02,11.72,600489
2003-08-27,600489,-0.05,-0.08,-0.05,-0.08,100615,90613114.0,-60.0,-60.0,-0.03,10.06,600489
2003-08-28,600489,-0.08,-0.11,-0.06,-0.12,137247,120612523.0,-75.0,-37.5,-0.03,13.72,600489
2003-08-29,600489,-0.12,-0.1,-0.09,-0.15,63427,54961174.0,-54.55,9.09,0.01,6.34,600489
2003-09-01,600489,-0.1,0.0,0.0,-0.1,291170,271714649.0,-100.0,100.0,0.1,29.12,600489
2003-09-02,600489,0.0,0.0,0.04,-0.02,447115,432410810.0,-1288.48,0.0,0.0,44.71,600489
2003-09-03,600489,-0.01,-0.02,0.0,-0.03,127496,120235279.0,-799.67,0.0,-0.02,12.75,600489
2003-09-04,600489,-0.02,-0.02,0.01,-0.03,113922,109011651.0,-200.0,0.0,0.0,11.39,600489
2003-09-05,600489,-0.02,-0.03,0.01,-0.04,103520,98369307.0,-250.0,-50.0,-0.01,10.35,600489
2003-09-08,600489,-0.04,-0.03,-0.02,-0.04,49249,46023459.0,-66.67,0.0,0.0,4.92,600489
2003-09-09,600489,-0.03,-0.07,-0.03,-0.08,87667,79469551.0,-166.67,-133.33,-0.04,8.77,600489
2003-09-10,600489,-0.07,-0.05,-0.03,-0.07,70402,64728183.0,-57.14,28.57,0.02,7.04,600489
2003-09-11,600489,-0.05,-0.07,-0.04,-0.07,36912,33439722.0,-60.0,-40.0,-0.02,3.69,600489
2003-09-12,600489,-0.07,-0.09,-0.07,-0.1,48841,43224745.0,-42.86,-28.57,-0.02,4.88,600489
2003-09-15,600489,-0.09,-0.1,-0.08,-0.11,30979,27229002.0,-33.33,-11.11,-0.01,3.1,600489
2003-09-16,600489,-0.1,-0.08,-0.08,-0.1,37515,33221195.0,-20.0,20.0,0.02,3.75,600489
2003-09-17,600489,-0.08,-0.11,-0.08,-0.12,35901,31191320.0,-50.0,-37.5,-0.03,3.59,600489
2003-09-18,600489,-0.11,-0.12,-0.1,-0.12,23691,20360055.0,-18.18,-9.09,-0.01,2.37,600489
2003-09-19,600489,-0.12,-0.12,-0.1,-0.15,44435,37405801.0,-41.67,0.0,0.0,4.44,600489
2003-09-22,600489,-0.12,-0.11,-0.1,-0.13,34558,29765299.0,-25.0,8.33,0.01,3.46,600489
2003-09-23,600489,-0.1,-0.09,-0.09,-0.11,31509,27502390.0,-18.18,18.18,0.02,3.15,600489
2003-09-24,600489,-0.09,-0.1,-0.09,-0.1,23117,20280159.0,-11.11,-11.11,-0.01,2.31,600489
2003-09-25,600489,-0.09,-0.12,-0.09,-0.12,20491,17592812.0,-30.0,-20.0,-0.02,2.05,600489
2003-09-26,600489,-0.12,-0.09,-0.04,-0.12,115869,103187288.0,-66.67,25.0,0.03,11.59,600489
2003-09-30,600489,-0.11,-0.11,-0.09,-0.16,69403,59034109.0,-77.78,-22.22,-0.02,6.94,600489
2003-10-08,600489,-0.12,-0.12,-0.1,-0.15,30138,25546283.0,-45.45,-9.09,-0.01,3.01,600489
2003-10-09,600489,-0.12,-0.13,-0.11,-0.14,16566,14030482.0,-25.0,-8.33,-0.01,1.66,600489
2003-10-10,600489,-0.13,-0.09,-0.08,-0.14,63583,55181139.0,-46.15,30.77,0.04,6.36,600489
2003-10-13,600489,-0.1,-0.1,-0.07,-0.1,49391,43703947.0,-33.33,-11.11,-0.01,4.94,600489
2003-10-14,600489,-0.1,-0.1,-0.08,-0.11,21128,18471738.0,-30.0,0.0,0.0,2.11,600489
2003-10-15,600489,-0.1,-0.09,-0.07,-0.11,44120,39120069.0,-40.0,10.0,0.01,4.41,600489
2003-10-16,600489,-0.09,-0.09,-0.07,-0.1,42337,37411889.0,-33.33,0.0,0.0,4.23,600489
2003-10-17,600489,-0.09,-0.11,-0.08,-0.11,31641,27503366.0,-33.33,-22.22,-0.02,3.16,600489
2003-10-20,600489,-0.11,-0.11,-0.1,-0.13,17504,14942724.0,-27.27,0.0,0.0,1.75,600489
2003-10-21,600489,-0.11,-0.12,-0.11,-0.13,16069,13669533.0,-18.18,-9.09,-0.01,1.61,600489
2003-10-22,600489,-0.11,-0.08,-0.05,-0.11,120307,107726501.0,-50.0,33.33,0.04,12.03,600489
2003-10-23,600489,-0.08,-0.07,-0.05,-0.08,78181,70819338.0,-37.5,12.5,0.01,7.82,600489
2003-10-24,600489,-0.07,-0.07,-0.04,-0.07,87479,80133407.0,-42.86,0.0,0.0,8.75,600489
2003-10-27,600489,-0.06,-0.08,-0.06,-0.1,46065,40846574.0,-57.14,-14.29,-0.01,4.61,600489
2003-10-28,600489,-0.09,-0.08,-0.06,-0.1,37081,32921844.0,-50.0,0.0,0.0,3.71,600489
2003-10-29,600489,-0.08,-0.12,-0.07,-0.14,61832,53096378.0,-87.5,-50.0,-0.04,6.18,600489
2003-10-30,600489,-0.12,-0.15,-0.11,-0.15,40305,33848633.0,-33.33,-25.0,-0.03,4.03,600489
2003-10-31,600489,-0.16,-0.14,-0.11,-0.16,25373,21378100.0,-33.33,6.67,0.01,2.54,600489
2003-11-03,600489,-0.14,-0.12,-0.11,-0.14,22897,19547107.0,-21.43,14.29,0.02,2.29,600489
2003-11-04,600489,-0.11,-0.1,-0.07,-0.12,66361,58216181.0,-41.67,16.67,0.02,6.64,600489
2003-11-05,600489,-0.1,-0.12,-0.09,-0.12,36075,31235855.0,-30.0,-20.0,-0.02,3.61,600489
2003-11-06,600489,-0.12,-0.11,-0.09,-0.12,37483,32447834.0,-25.0,8.33,0.01,3.75,600489
2003-11-07,600489,-0.11,-0.15,-0.11,-0.18,55937,46482656.0,-63.64,-36.36,-0.04,5.59,600489
2003-11-10,600489,-0.14,-0.14,-0.14,-0.15,18090,15015768.0,-6.67,6.67,0.01,1.81,600489
2003-11-11,600489,-0.14,-0.15,-0.12,-0.16,19618,16355290.0,-28.57,-7.14,-0.01,1.96,600489
2003-11-12,600489,-0.15,-0.21,-0.15,-0.22,66397,52396991.0,-46.67,-40.0,-0.06,6.64,600489
2003-11-13,600489,-0.21,-0.2,-0.19,-0.22,23128,17974118.0,-14.29,4.76,0.01,2.31,600489
2003-11-14,600489,-0.19,-0.19,-0.18,-0.2,19616,15509147.0,-10.0,5.0,0.01,1.96,600489
2003-11-17,600489,-0.19,-0.18,-0.17,-0.19,21942,17605654.0,-10.53,5.26,0.01,2.19,600489
2003-11-18,600489,-0.18,-0.2,-0.18,-0.22,19913,15548790.0,-22.22,-11.11,-0.02,1.99,600489
2003-11-19,600489,-0.2,-0.18,-0.18,-0.2,23588,18716466.0,-10.0,10.0,0.02,2.36,600489
2003-11-20,600489,-0.18,-0.15,-0.14,-0.19,48017,39243633.0,-27.78,16.67,0.03,4.8,600489
2003-11-21,600489,-0.15,-0.17,-0.13,-0.18,38511,31511961.0,-33.33,-13.33,-0.02,3.85,600489
2003-11-24,600489,-0.17,-0.15,-0.14,-0.18,32274,26522752.0,-23.53,11.76,0.02,3.23,600489
2003-11-25,600489,-0.14,-0.13,-0.12,-0.16,65021,54637156.0,-26.67,13.33,0.02,6.5,600489
2003-11-26,600489,-0.12,-0.14,-0.1,-0.15,39683,33363572.0,-38.46,-7.69,-0.01,3.97,600489
2003-11-27,600489,-0.13,-0.16,-0.12,-0.16,29338,24308267.0,-28.57,-14.29,-0.02,2.93,600489
2003-11-28,600489,-0.16,-0.14,-0.14,-0.16,21536,17794070.0,-12.5,12.5,0.02,2.15,600489
2003-12-01,600489,-0.14,-0.12,-0.11,-0.14,49740,42189754.0,-21.43,14.29,0.02,4.97,600489
2003-12-02,600489,-0.11,-0.11,-0.08,-0.12,109970,96065395.0,-33.33,8.33,0.01,11.0,600489
2003-12-03,600489,-0.11,-0.11,-0.1,-0.12,46912,40414724.0,-18.18,0.0,0.0,4.69,600489
2003-12-04,600489,-0.07,-0.02,-0.02,-0.08,94045,87920434.0,-54.55,81.82,0.09,9.4,600489
2003-12-05,600489,0.04,-0.04,0.04,-0.05,242466,231288389.0,-450.0,-100.0,-0.02,24.25,600489
2003-12-08,600489,-0.05,-0.05,-0.03,-0.06,64986,59813429.0,-75.0,-25.0,-0.01,6.5,600489
2003-12-09,600489,-0.05,-0.04,-0.03,-0.05,45152,41841256.0,-40.0,20.0,0.01,4.52,600489
2003-12-10,600489,-0.03,-0.03,-0.03,-0.05,48517,45014695.0,-50.0,25.0,0.01,4.85,600489
2003-12-11,600489,-0.03,-0.04,-0.02,-0.05,33571,31067499.0,-100.0,-33.33,-0.01,3.36,600489
2003-12-12,600489,-0.04,-0.05,-0.04,-0.06,26713,24446880.0,-50.0,-25.0,-0.01,2.67,600489
2003-12-15,600489,-0.05,-0.05,-0.03,-0.06,23497,21716630.0,-60.0,0.0,0.0,2.35,600489
2003-12-16,600489,-0.05,-0.05,-0.04,-0.08,47765,43227031.0,-80.0,0.0,0.0,4.78,600489
2003-12-17,600489,-0.05,-0.06,-0.03,-0.07,42031,38725254.0,-80.0,-20.0,-0.01,4.2,600489
2003-12-18,600489,-0.06,-0.04,-0.04,-0.07,44347,40874020.0,-50.0,33.33,0.02,4.43,600489
2003-12-19,600489,-0.04,-0.03,-0.01,-0.05,84328,78798373.0,-100.0,25.0,0.01,8.43,600489
2003-12-22,600489,-0.02,-0.01,0.01,-0.03,113779,108708066.0,-133.33,66.67,0.02,11.38,600489
2003-12-23,600489,0.0,-0.01,0.0,-0.02,47218,44763777.0,-200.0,0.0,0.0,4.72,600489
2003-12-24,600489,-0.01,0.0,0.01,-0.02,48809,46886561.0,-300.0,100.0,0.01,4.88,600489
2003-12-25,600489,0.0,0.02,0.03,-0.02,90900,88226669.0,-1342.31,0.0,0.02,9.09,600489
2003-12-26,600489,0.04,0.04,0.08,0.02,121158,122527297.0,300.0,100.0,0.02,12.12,600489
2003-12-29,600489,0.04,0.05,0.07,0.03,53478,54072877.0,100.0,25.0,0.01,5.35,600489
2003-12-30,600489,0.05,0.09,0.11,0.04,82398,84741131.0,140.0,80.0,0.04,8.24,600489
2003-12-31,600489,0.1,0.07,0.11,0.07,62755,65750320.0,44.44,-22.22,-0.02,6.28,600489
2004-01-02,600489,0.08,0.13,0.14,0.08,80098,85742516.0,85.71,85.71,0.06,8.01,600489
2004-01-05,600489,0.13,0.17,0.17,0.12,81248,89127177.0,38.46,30.77,0.04,8.12,600489
2004-01-06,600489,0.16,0.2,0.21,0.16,84212,95515704.0,29.41,17.65,0.03,8.42,600489
2004-01-07,600489,0.2,0.22,0.23,0.18,63084,72482573.0,25.0,10.0,0.02,6.31,600489
2004-01-08,600489,0.21,0.18,0.21,0.18,99967,113377541.0,13.64,-18.18,-0.04,10.0,600489
2004-01-09,600489,0.18,0.1,0.18,0.09,130905,142660239.0,50.0,-44.44,-0.08,13.09,600489
2004-01-12,600489,0.09,0.13,0.14,0.08,57085,60676229.0,60.0,30.0,0.03,5.71,600489
2004-01-13,600489,0.13,0.1,0.13,0.09,54518,57886324.0,30.77,-23.08,-0.03,5.45,600489
2004-01-14,600489,0.09,0.1,0.12,0.09,41134,43581922.0,30.0,0.0,0.0,4.11,600489
2004-01-15,600489,0.1,0.09,0.11,0.08,33833,35299563.0,30.0,-10.0,-0.01,3.38,600489
2004-01-16,600489,0.09,0.07,0.09,0.04,54904,55963478.0,55.56,-22.22,-0.02,5.49,600489
2004-01-29,600489,0.07,0.1,0.1,0.07,28702,29724110.0,42.86,42.86,0.03,2.87,600489
2004-01-30,600489,0.09,0.03,0.09,0.03,59253,59713060.0,60.0,-70.0,-0.07,5.93,600489
2004-02-02,600489,0.03,0.03,0.07,0.01,51269,50790990.0,200.0,0.0,0.0,5.13,600489
2004-02-03,600489,0.03,0.07,0.08,0.02,52623,53314133.0,200.0,133.33,0.04,5.26,600489
2004-02-04,600489,0.07,0.08,0.08,0.06,48479,49948594.0,28.57,14.29,0.01,4.85,600489
2004-02-05,600489,0.08,0.06,0.09,0.05,41989,43020443.0,50.0,-25.0,-0.02,4.2,600489
2004-02-06,600489,0.06,0.08,0.09,0.04,55583,57266466.0,83.33,33.33,0.02,5.56,600489
2004-02-09,600489,0.09,0.12,0.13,0.08,74006,78971086.0,62.5,50.0,0.04,7.4,600489
2004-02-10,600489,0.12,0.1,0.13,0.1,51272,54811235.0,25.0,-16.67,-0.02,5.13,600489
2004-02-11,600489,0.11,0.08,0.11,0.06,40866,42291824.0,50.0,-20.0,-0.02,4.09,600489
2004-02-12,600489,0.08,0.06,0.09,0.06,29570,30448259.0,37.5,-25.0,-0.02,2.96,600489
2004-02-13,600489,0.07,0.06,0.07,0.06,21553,21983166.0,16.67,0.0,0.0,2.16,600489
2004-02-16,600489,0.06,0.08,0.08,0.06,24941,25621207.0,33.33,33.33,0.02,2.49,600489
2004-02-17,600489,0.08,0.12,0.12,0.06,76733,80464075.0,75.0,50.0,0.04,7.67,600489
2004-02-18,600489,0.12,0.13,0.17,0.12,123813,135506188.0,41.67,8.33,0.01,12.38,600489
2004-02-19,600489,0.14,0.12,0.14,0.11,42467,45623467.0,23.08,-7.69,-0.01,4.25,600489
2004-02-20,600489,0.11,0.12,0.12,0.11,25968,27656651.0,8.33,0.0,0.0,2.6,600489
2004-02-23,600489,0.11,0.07,0.12,0.06,44839,46590602.0,50.0,-41.67,-0.05,4.48,600489
2004-02-24,600489,0.06,0.06,0.07,0.04,30803,31166220.0,42.86,-14.29,-0.01,3.08,600489
2004-02-25,600489,0.07,0.02,0.07,0.02,29048,29252289.0,83.33,-66.67,-0.04,2.9,600489
2004-02-26,600489,0.02,0.03,0.04,0.01,27023,26587972.0,150.0,50.0,0.01,2.7,600489
2004-02-27,600489,0.04,0.03,0.04,0.02,18023,17846486.0,66.67,0.0,0.0,1.8,600489
2004-03-01,600489,0.03,0.05,0.05,0.01,17604,17432537.0,133.33,66.67,0.02,1.76,600489
2004-03-02,600489,0.05,0.03,0.05,0.03,15230,15141949.0,40.0,-40.0,-0.02,1.52,600489
2004-03-03,600489,0.04,0.02,0.04,0.02,14157,13949974.0,66.67,-33.33,-0.01,1.42,600489
2004-03-04,600489,0.02,0.01,0.02,-0.01,20173,19476868.0,150.0,-50.0,-0.01,2.02,600489
2004-03-05,600489,0.01,-0.02,0.01,-0.02,21698,20780704.0,300.0,-300.0,-0.03,2.17,600489
2004-03-08,600489,-0.01,-0.01,0.01,-0.01,19727,18982626.0,-100.0,50.0,0.01,1.97,600489
2004-03-09,600489,-0.01,0.0,0.02,-0.01,16879,16373384.0,-300.0,100.0,0.01,1.69,600489
2004-03-10,600489,0.02,0.04,0.05,0.02,42640,42410964.0,1935.17,0.0,0.04,4.26,600489
2004-03-11,600489,0.04,0.04,0.06,0.03,34591,34791587.0,75.0,0.0,0.0,3.46,600489
2004-03-12,600489,0.05,0.03,0.05,0.02,16564,16385249.0,75.0,-25.0,-0.01,1.66,600489
2004-03-15,600489,0.02,0.05,0.05,0.02,22358,22316383.0,100.0,66.67,0.02,2.24,600489
2004-03-16,600489,0.06,0.04,0.06,0.02,20916,20878880.0,80.0,-20.0,-0.01,2.09,600489
2004-03-17,600489,0.04,0.03,0.04,0.02,17542,17345596.0,50.0,-25.0,-0.01,1.75,600489
2004-03-18,600489,0.03,0.0,0.04,0.0,20911,20470428.0,133.33,-100.0,-0.03,2.09,600489
2004-03-19,600489,0.0,0.02,0.02,0.0,12706,12397565.0,543.08,0.0,0.02,1.27,600489
2004-03-22,600489,0.02,0.04,0.04,0.01,16176,15956847.0,150.0,100.0,0.02,1.62,600489
2004-03-23,600489,0.04,0.07,0.08,0.04,65124,66528684.0,100.0,75.0,0.03,6.51,600489
2004-03-24,600489,0.07,0.05,0.07,0.04,22420,22763380.0,42.86,-28.57,-0.02,2.24,600489
2004-03-25,600489,0.05,0.04,0.06,0.03,16442,16439210.0,60.0,-20.0,-0.01,1.64,600489
2004-03-26,600489,0.04,0.05,0.05,0.02,17890,17901649.0,75.0,25.0,0.01,1.79,600489
2004-03-29,600489,0.05,0.05,0.06,0.04,18920,19161105.0,40.0,0.0,0.0,1.89,600489
2004-03-30,600489,0.04,0.03,0.05,0.03,17156,17101381.0,40.0,-40.0,-0.02,1.72,600489
2004-03-31,600489,0.07,0.06,0.09,0.04,27057,27557568.0,166.67,100.0,0.03,2.71,600489
2004-04-01,600489,0.07,0.07,0.08,0.06,26843,27661894.0,33.33,16.67,0.01,2.68,600489
