date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
1999-11-10,600000,-1.06,-1.33,-1.02,-1.44,1740850,4859102000.0,-10.45,66.92,2.69,54.4,600000
1999-11-11,600000,-1.35,-1.33,-1.23,-1.36,294034,821582000.0,-9.77,0.0,0.0,9.19,600000
1999-11-12,600000,-1.31,-1.28,-1.25,-1.33,150079,421591000.0,-6.02,3.76,0.05,4.69,600000
1999-11-15,600000,-1.26,-1.33,-1.25,-1.34,119210,332952000.0,-7.03,-3.91,-0.05,3.73,600000
1999-11-16,600000,-1.31,-1.51,-1.3,-1.52,232231,628908000.0,-16.54,-13.53,-0.18,7.26,600000
1999-11-17,600000,-1.52,-1.41,-1.41,-1.54,100525,268995000.0,-8.61,6.62,0.1,3.14,600000
1999-11-18,600000,-1.41,-1.44,-1.35,-1.48,84465,229577000.0,-9.22,-2.13,-0.03,2.64,600000
1999-11-19,600000,-1.37,-1.46,-1.36,-1.47,53749,145887000.0,-7.64,-1.39,-0.02,1.68,600000
1999-11-22,600000,-1.46,-1.53,-1.45,-1.55,55354,147086000.0,-6.85,-4.79,-0.07,1.73,600000
1999-11-23,600000,-1.53,-1.53,-1.51,-1.58,38439,101224000.0,-4.58,0.0,0.0,1.2,600000
1999-11-24,600000,-1.53,-1.53,-1.51,-1.59,40980,107344000.0,-5.23,0.0,0.0,1.28,600000
1999-11-25,600000,-1.55,-1.53,-1.49,-1.59,57252,150528000.0,-6.54,0.0,0.0,1.79,600000
1999-11-26,600000,-1.53,-1.53,-1.49,-1.57,22826,60508000.0,-5.23,0.0,0.0,0.71,600000
1999-11-29,600000,-1.53,-1.54,-1.47,-1.56,26812,71099000.0,-5.88,-0.65,-0.01,0.84,600000
1999-11-30,600000,-1.55,-1.53,-1.52,-1.58,23713,62335000.0,-3.9,0.65,0.01,0.74,600000
1999-12-01,600000,-1.55,-1.5,-1.46,-1.56,28651,76287000.0,-6.54,1.96,0.03,0.9,600000
1999-12-02,600000,-1.51,-1.55,-1.48,-1.56,19384,51110000.0,-5.33,-3.33,-0.05,0.61,600000
1999-12-03,600000,-1.56,-1.54,-1.5,-1.56,25525,67291000.0,-3.87,0.65,0.01,0.8,600000
1999-12-06,600000,-1.55,-1.65,-1.54,-1.65,69839,180516000.0,-7.14,-7.14,-0.11,2.18,600000
1999-12-07,600000,-1.65,-1.65,-1.62,-1.67,39557,101467000.0,-3.03,0.0,0.0,1.24,600000
1999-12-08,600000,-1.65,-1.66,-1.63,-1.67,22365,57214000.0,-2.42,-0.61,-0.01,0.7,600000
1999-12-09,600000,-1.67,-1.69,-1.66,-1.7,25646,65136000.0,-2.41,-1.81,-0.03,0.8,600000
1999-12-10,600000,-1.69,-1.6,-1.58,-1.71,35539,91041000.0,-7.69,5.33,0.09,1.11,600000
1999-12-13,600000,-1.6,-1.61,-1.53,-1.65,70584,184655000.0,-7.5,-0.63,-0.01,2.21,600000
1999-12-14,600000,-1.64,-1.59,-1.59,-1.64,16184,41845000.0,-3.11,1.24,0.02,0.51,600000
1999-12-15,600000,-1.59,-1.53,-1.46,-1.61,67978,180407000.0,-9.43,3.77,0.06,2.12,600000
1999-12-16,600000,-1.52,-1.59,-1.52,-1.6,36162,94601000.0,-5.23,-3.92,-0.06,1.13,600000
1999-12-17,600000,-1.59,-1.66,-1.57,-1.67,35653,91807000.0,-6.29,-4.4,-0.07,1.11,600000
1999-12-21,600000,-1.68,-1.71,-1.66,-1.72,42153,106523000.0,-3.61,-3.01,-0.05,1.32,600000
1999-12-22,600000,-1.71,-1.72,-1.69,-1.74,30835,77614000.0,-2.92,-0.58,-0.01,0.96,600000
1999-12-23,600000,-1.71,-1.78,-1.7,-1.79,41615,103557000.0,-5.23,-3.49,-0.06,1.3,600000
1999-12-24,600000,-1.81,-1.78,-1.73,-1.81,28324,70142000.0,-4.49,0.0,0.0,0.89,600000
1999-12-27,600000,-1.78,-1.81,-1.75,-1.82,22337,55170000.0,-3.93,-1.69,-0.03,0.7,600000
1999-12-28,600000,-1.81,-1.81,-1.73,-1.82,31766,78430000.0,-4.97,0.0,0.0,0.99,600000
1999-12-29,600000,-1.79,-1.8,-1.75,-1.81,22842,56436000.0,-3.31,0.55,0.01,0.71,600000
1999-12-30,600000,-1.76,-1.78,-1.75,-1.8,23331,57888000.0,-2.78,1.11,0.02,0.73,600000
2000-01-04,600000,-1.75,-1.66,-1.63,-1.78,44960,113946000.0,-8.43,6.74,0.12,1.41,600000
2000-01-05,600000,-1.66,-1.7,-1.6,-1.72,52528,134465000.0,-7.23,-2.41,-0.04,1.64,600000
2000-01-06,600000,-1.72,-1.6,-1.55,-1.74,62296,160059000.0,-11.18,5.88,0.1,1.95,600000
