date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,code
1991-04-03,000001,-2.72,-2.72,-2.72,-2.72,1,5000.0,0.0,2.86,0.08,0.0,000001
1991-04-04,000001,-2.73,-2.73,-2.73,-2.73,3,15000.0,0.0,-0.37,-0.01,0.0,000001
1991-04-05,000001,-2.73,-2.73,-2.73,-2.73,2,10000.0,0.0,0.0,0.0,0.0,000001
1991-04-06,000001,-2.73,-2.73,-2.73,-2.73,7,34000.0,0.0,0.0,0.0,0.0,000001
1991-04-08,000001,-2.73,-2.73,-2.73,-2.73,2,10000.0,0.0,0.0,0.0,0.0,000001
1991-04-09,000001,-2.73,-2.73,-2.73,-2.73,4,19000.0,0.0,0.0,0.0,0.0,000001
1991-04-10,000001,-2.74,-2.74,-2.74,-2.74,15,71000.0,0.0,-0.37,-0.01,0.0,000001
1991-04-12,000001,-2.74,-2.74,-2.74,-2.74,8,38000.0,0.0,0.0,0.0,0.0,000001
1991-04-13,000001,-2.74,-2.74,-2.74,-2.74,5,23000.0,0.0,0.0,0.0,0.0,000001
1991-04-16,000001,-2.74,-2.74,-2.74,-2.74,2,9000.0,0.0,0.0,0.0,0.0,000001
1991-04-17,000001,-2.75,-2.75,-2.75,-2.75,1,4615.0,0.0,-0.36,-0.01,0.0,000001
1991-04-18,000001,-2.75,-2.75,-2.75,-2.75,4,18000.0,0.0,0.0,0.0,0.0,000001
1991-04-19,000001,-2.75,-2.75,-2.75,-2.75,2,9000.0,0.0,0.0,0.0,0.0,000001
1991-04-20,000001,-2.75,-2.75,-2.75,-2.75,5,23000.0,0.0,0.0,0.0,0.0,000001
1991-04-23,000001,-2.76,-2.76,-2.76,-2.76,28,126000.0,0.0,-0.36,-0.01,0.01,000001
1991-04-24,000001,-2.76,-2.76,-2.76,-2.76,16,72000.0,0.0,0.0,0.0,0.0,000001
1991-04-25,000001,-2.76,-2.76,-2.76,-2.76,15,67000.0,0.0,0.0,0.0,0.0,000001
1991-04-26,000001,-2.76,-2.76,-2.76,-2.76,8,35000.0,0.0,0.0,0.0,0.0,000001
1991-04-29,000001,-2.76,-2.76,-2.76,-2.76,4,17000.0,0.0,0.0,0.0,0.0,000001
1991-04-30,000001,-2.77,-2.77,-2.77,-2.77,2,9000.0,0.0,-0.36,-0.01,0.0,000001
1991-05-02,000001,-2.63,-2.63,-2.63,-2.63,2,9000.0,0.0,5.05,0.14,0.0,000001
1991-05-03,000001,-2.63,-2.63,-2.63,-2.63,3,13000.0,0.0,0.0,0.0,0.0,000001
1991-05-04,000001,-2.63,-2.63,-2.63,-2.63,2,9000.0,0.0,0.0,0.0,0.0,000001
1991-05-06,000001,-2.63,-2.63,-2.63,-2.63,9,38520.0,0.0,0.0,0.0,0.0,000001
1991-05-07,000001,-2.64,-2.64,-2.64,-2.64,2,8518.0,0.0,-0.38,-0.01,0.0,000001
1991-05-08,000001,-2.64,-2.64,-2.64,-2.64,109,462000.0,0.0,0.0,0.0,0.03,000001
1991-05-09,000001,-2.64,-2.64,-2.64,-2.64,15,63000.0,0.0,0.0,0.0,0.0,000001
1991-05-10,000001,-2.64,-2.64,-2.64,-2.64,20,84000.0,0.0,0.0,0.0,0.01,000001
1991-05-11,000001,-2.65,-2.65,-2.65,-2.65,6,25000.0,0.0,-0.38,-0.01,0.0,000001
1991-05-13,000001,-2.65,-2.65,-2.65,-2.65,19,79000.0,0.0,0.0,0.0,0.01,000001
1991-05-14,000001,-2.65,-2.65,-2.65,-2.65,55,227000.0,0.0,0.0,0.0,0.01,000001
1991-05-15,000001,-2.65,-2.65,-2.65,-2.65,387,1591000.0,0.0,0.0,0.0,0.1,000001
1991-05-16,000001,-2.65,-2.65,-2.65,-2.65,493,2017000.0,0.0,0.0,0.0,0.13,000001
1991-05-17,000001,-2.66,-2.66,-2.66,-2.66,419,1706000.0,0.0,-0.38,-0.01,0.11,000001
1991-05-18,000001,-2.66,-2.66,-2.66,-2.66,110,446000.0,0.0,0.0,0.0,0.03,000001
1991-05-20,000001,-2.66,-2.66,-2.66,-2.66,51,205000.0,0.0,0.0,0.0,0.01,000001
1991-05-21,000001,-2.66,-2.66,-2.66,-2.66,63,253000.0,0.0,0.0,0.0,0.02,000001
1991-05-22,000001,-2.67,-2.67,-2.67,-2.67,43,171000.0,0.0,-0.38,-0.01,0.01,000001
1991-05-23,000001,-2.67,-2.67,-2.67,-2.67,17,67000.0,0.0,0.0,0.0,0.0,000001
1991-05-24,000001,-2.67,-2.67,-2.67,-2.67,3,12000.0,0.0,0.0,0.0,0.0,000001
1991-05-27,000001,-2.68,-2.68,-2.68,-2.68,5,19000.0,0.0,-0.37,-0.01,0.0,000001
1991-05-28,000001,-2.68,-2.68,-2.68,-2.68,3,12000.0,0.0,0.0,0.0,0.0,000001
1991-05-29,000001,-2.68,-2.68,-2.68,-2.68,36,139000.0,0.0,0.0,0.0,0.01,000001
1991-05-30,000001,-2.68,-2.68,-2.68,-2.68,14,54000.0,0.0,0.0,0.0,0.0,000001
1991-05-31,000001,-2.68,-2.68,-2.68,-2.68,1,4000.0,0.0,0.0,0.0,0.0,000001
1991-06-01,000001,-2.68,-2.68,-2.68,-2.68,10,38000.0,0.0,0.0,0.0,0.0,000001
1991-06-03,000001,-2.69,-2.69,-2.69,-2.69,7,26000.0,0.0,-0.37,-0.01,0.0,000001
1991-06-04,000001,-2.69,-2.69,-2.69,-2.69,1,3777.0,0.0,0.0,0.0,0.0,000001
1991-06-06,000001,-2.69,-2.69,-2.69,-2.69,4,15000.0,0.0,0.0,0.0,0.0,000001
1991-06-07,000001,-2.7,-2.7,-2.7,-2.7,1,3720.0,0.0,-0.37,-0.01,0.0,000001
1991-06-08,000001,-2.7,-2.7,-2.7,-2.7,6,22000.0,0.0,0.0,0.0,0.0,000001
1991-06-10,000001,-2.7,-2.7,-2.7,-2.7,15,55000.0,0.0,0.0,0.0,0.0,000001
1991-06-11,000001,-2.7,-2.7,-2.7,-2.7,12,44000.0,0.0,0.0,0.0,0.0,000001
1991-06-12,000001,-2.7,-2.7,-2.7,-2.7,15,55000.0,0.0,0.0,0.0,0.0,000001
1991-06-13,000001,-2.71,-2.71,-2.71,-2.71,34,123000.0,0.0,-0.37,-0.01,0.01,000001
1991-06-14,000001,-2.71,-2.71,-2.71,-2.71,7,25000.0,0.0,0.0,0.0,0.0,000001
1991-06-15,000001,-2.71,-2.71,-2.71,-2.71,27,97000.0,0.0,0.0,0.0,0.01,000001
1991-06-17,000001,-2.71,-2.71,-2.71,-2.71,5,18000.0,0.0,0.0,0.0,0.0,000001
1991-06-18,000001,-2.71,-2.71,-2.71,-2.71,10,35000.0,0.0,0.0,0.0,0.0,000001
1991-06-19,000001,-2.72,-2.72,-2.72,-2.72,57,202000.0,0.0,-0.37,-0.01,0.02,000001
1991-06-20,000001,-2.72,-2.72,-2.72,-2.72,30,105000.0,0.0,0.0,0.0,0.01,000001
1991-06-21,000001,-2.72,-2.72,-2.72,-2.72,2,7000.0,0.0,0.0,0.0,0.0,000001
1991-06-22,000001,-2.72,-2.72,-2.72,-2.72,16,56000.0,0.0,0.0,0.0,0.0,000001
1991-06-24,000001,-2.72,-2.72,-2.72,-2.72,25,87000.0,0.0,0.0,0.0,0.01,000001
1991-06-25,000001,-2.73,-2.73,-2.73,-2.73,12,41000.0,0.0,-0.37,-0.01,0.0,000001
1991-06-26,000001,-2.73,-2.73,-2.73,-2.73,4,14000.0,0.0,0.0,0.0,0.0,000001
1991-06-27,000001,-2.73,-2.73,-2.73,-2.73,4,14000.0,0.0,0.0,0.0,0.0,000001
1991-06-28,000001,-2.73,-2.73,-2.73,-2.73,2,7000.0,0.0,0.0,0.0,0.0,000001
1991-07-01,000001,-2.74,-2.74,-2.74,-2.74,2,7000.0,0.0,-0.37,-0.01,0.0,000001
1991-07-02,000001,-2.74,-2.74,-2.74,-2.74,2,7000.0,0.0,0.0,0.0,0.0,000001
1991-07-04,000001,-2.74,-2.74,-2.74,-2.74,11,36000.0,0.0,0.0,0.0,0.0,000001
1991-07-05,000001,-2.74,-2.74,-2.74,-2.74,2,6594.0,0.0,0.0,0.0,0.0,000001
1991-07-06,000001,-2.75,-2.75,-2.75,-2.75,1,3000.0,0.0,-0.36,-0.01,0.0,000001
1991-07-08,000001,-2.75,-2.75,-2.75,-2.75,9,29000.0,0.0,0.0,0.0,0.0,000001
1991-07-10,000001,-2.75,-2.75,-2.75,-2.75,6,19000.0,0.0,0.0,0.0,0.0,000001
1991-07-11,000001,-2.75,-2.75,-2.75,-2.75,1,3217.0,0.0,0.0,0.0,0.0,000001
1991-07-15,000001,-2.76,-2.76,-2.76,-2.76,4,13000.0,0.0,-0.36,-0.01,0.0,000001
1991-07-19,000001,-2.77,-2.77,-2.77,-2.77,1,3000.0,0.0,-0.36,-0.01,0.0,000001
1991-07-20,000001,-2.77,-2.77,-2.77,-2.77,2,6000.0,0.0,0.0,0.0,0.0,000001
1991-07-24,000001,-2.77,-2.77,-2.77,-2.77,2,6000.0,0.0,0.0,0.0,0.0,000001
1991-07-26,000001,-2.78,-2.78,-2.78,-2.78,3,9000.0,0.0,-0.36,-0.01,0.0,000001
1991-07-29,000001,-2.78,-2.78,-2.78,-2.78,7,21000.0,0.0,0.0,0.0,0.0,000001
1991-07-30,000001,-2.78,-2.78,-2.78,-2.78,7,21000.0,0.0,0.0,0.0,0.0,000001
1991-07-31,000001,-2.78,-2.78,-2.78,-2.78,1,3000.0,0.0,0.0,0.0,0.0,000001
1991-08-01,000001,-2.78,-2.78,-2.78,-2.78,7,20000.0,0.0,0.0,0.0,0.0,000001
1991-08-02,000001,-2.79,-2.79,-2.79,-2.79,1,3000.0,0.0,-0.36,-0.01,0.0,000001
1991-08-17,000001,-2.95,-2.94,-2.94,-2.95,328,499000.0,-0.36,-5.38,-0.15,0.07,000001
1991-08-19,000001,-2.93,-2.93,-2.93,-2.94,3100,4983000.0,-0.34,0.34,0.01,0.64,000001
1991-08-20,000001,-2.93,-2.94,-2.93,-2.94,1969,3135000.0,-0.34,-0.34,-0.01,0.41,000001
1991-08-21,000001,-2.94,-2.94,-2.94,-2.94,3431,5300000.0,0.0,0.0,0.0,0.71,000001
1991-08-22,000001,-2.94,-2.95,-2.94,-2.95,2841,4298000.0,-0.34,-0.34,-0.01,0.59,000001
1991-08-23,000001,-2.95,-2.95,-2.94,-2.95,4381,6405000.0,-0.34,0.0,0.0,0.91,000001
1991-08-24,000001,-2.95,-2.94,-2.94,-2.95,3330,5167000.0,-0.34,0.34,0.01,0.69,000001
1991-08-26,000001,-2.94,-2.94,-2.94,-2.94,2772,4267000.0,0.0,0.0,0.0,0.57,000001
1991-08-27,000001,-2.94,-2.94,-2.94,-2.94,2085,3177000.0,0.0,0.0,0.0,0.43,000001
1991-08-28,000001,-2.94,-2.94,-2.94,-2.95,2439,3688000.0,-0.34,0.0,0.0,0.51,000001
1991-08-29,000001,-2.94,-2.94,-2.94,-2.95,2296,3455000.0,-0.34,0.0,0.0,0.48,000001
1991-08-30,000001,-2.95,-2.94,-2.94,-2.95,2251,3379000.0,-0.34,0.0,0.0,0.47,000001
1991-08-31,000001,-2.94,-2.95,-2.94,-2.95,1200,1798000.0,-0.34,-0.34,-0.01,0.25,000001
1991-09-02,000001,-2.95,-2.95,-2.95,-2.95,2316,3440000.0,0.0,0.0,0.0,0.48,000001
1991-09-03,000001,-2.95,-2.95,-2.95,-2.95,2874,4271000.0,0.0,0.0,0.0,0.6,000001
1991-09-04,000001,-2.95,-2.95,-2.95,-2.95,1604,2367000.0,0.0,0.0,0.0,0.33,000001
1991-09-05,000001,-2.95,-2.95,-2.95,-2.95,4840,7030000.0,0.0,0.0,0.0,1.0,000001
1991-09-06,000001,-2.95,-2.96,-2.95,-2.96,3267,4506000.0,-0.34,-0.34,-0.01,0.68,000001
