名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
华英农业,2009-12-16,15.74,14.48,16.47,14.4,208823,673966702.22,26.04,82.14,6.53,70.55
华英农业,2009-12-17,13.5,13.01,13.55,13.01,82692,229131805.43,3.73,-10.15,-1.47,27.94
华英农业,2009-12-18,12.08,11.83,12.29,11.76,73325,184931127.38,4.07,-9.07,-1.18,24.77
华英农业,2009-12-21,11.82,12.46,12.91,11.67,73179,190625301.78,10.48,5.33,0.63,24.72
华英农业,2009-12-22,12.2,11.6,12.34,11.48,50020,125307166.24,6.9,-6.9,-0.86,16.9
华英农业,2009-12-23,11.75,12.17,12.17,11.6,48270,121550897.58,4.91,4.91,0.57,16.31
华英农业,2009-12-24,12.01,12.39,12.78,11.81,65165,169228535.47,7.97,1.81,0.22,22.02
华英农业,2009-12-25,12.2,12.41,12.66,12.08,44408,116360163.26,4.68,0.16,0.02,15.0
华英农业,2009-12-28,12.44,12.89,13.06,12.3,60404,161732085.52,6.12,3.87,0.48,20.41
华英农业,2009-12-29,12.78,13.04,13.25,12.78,56622,155575623.04,3.65,1.16,0.15,19.13
华英农业,2009-12-30,12.79,12.55,13.01,12.49,44146,118294716.44,3.99,-3.76,-0.49,14.91
华英农业,2009-12-31,12.54,12.59,12.77,12.44,24692,65919492.57,2.63,0.32,0.04,8.34
华英农业,2010-01-04,12.74,13.11,13.79,12.74,65472,183879908.44,8.34,4.13,0.52,22.12
华英农业,2010-01-05,13.06,13.07,13.09,12.69,34001,92592225.54,3.05,-0.31,-0.04,11.49
华英农业,2010-01-06,13.0,12.79,13.06,12.78,27284,74338811.46,2.14,-2.14,-0.28,9.22
华英农业,2010-01-07,12.72,12.2,12.78,12.15,37142,97494783.87,4.93,-4.61,-0.59,12.55
华英农业,2010-01-08,12.12,12.28,12.34,12.01,20265,52187470.46,2.7,0.66,0.08,6.85
华英农业,2010-01-12,12.33,12.7,12.81,12.33,31710,84574328.18,3.91,3.42,0.42,10.71
华英农业,2010-01-13,12.35,12.63,12.77,12.35,26363,69991053.2,3.31,-0.55,-0.07,8.91
华英农业,2010-01-14,12.63,12.87,12.99,12.54,34571,93725318.93,3.56,1.9,0.24,11.68
华英农业,2010-01-15,12.87,12.81,12.95,12.71,22319,60340363.7,1.86,-0.47,-0.06,7.54
华英农业,2010-01-18,12.78,12.89,13.02,12.78,23585,64345736.19,1.87,0.62,0.08,7.97
华英农业,2010-01-19,12.87,12.69,12.93,12.54,20952,56083043.81,3.03,-1.55,-0.2,7.08
华英农业,2010-01-20,12.69,12.14,12.69,12.02,24365,62962560.26,5.28,-4.33,-0.55,8.23
华英农业,2010-01-21,12.1,12.12,12.28,11.98,11005,28275782.15,2.47,-0.16,-0.02,3.72
华英农业,2010-01-22,12.01,11.68,12.14,11.57,15937,39768425.78,4.7,-3.63,-0.44,5.38
华英农业,2010-01-25,11.68,11.69,11.96,11.6,8405,20995017.74,3.08,0.09,0.01,2.84
华英农业,2010-01-26,11.69,10.97,11.81,10.95,13617,32478971.68,7.36,-6.16,-0.72,4.6
华英农业,2010-01-27,10.98,10.94,11.29,10.65,14646,34163819.04,5.83,-0.27,-0.03,4.95
华英农业,2010-01-28,10.85,10.94,11.07,10.75,8974,20720778.83,2.93,0.0,0.0,3.03
华英农业,2010-01-29,10.98,11.06,11.23,10.85,13975,32702846.27,3.47,1.1,0.12,4.72
华英农业,2010-02-01,11.21,10.91,11.32,10.9,14606,34430333.2,3.8,-1.36,-0.15,4.93
华英农业,2010-02-02,10.94,10.61,11.09,10.61,12369,28487906.54,4.4,-2.75,-0.3,4.18
华英农业,2010-02-03,10.59,10.28,10.62,9.75,19958,42674732.2,8.2,-3.11,-0.33,6.74
华英农业,2010-02-04,10.12,10.15,10.36,10.08,15438,33471136.06,2.72,-1.26,-0.13,5.22
华英农业,2010-02-05,9.88,9.86,9.98,9.78,12815,26849281.42,1.97,-2.86,-0.29,4.33
华英农业,2010-02-08,10.1,10.15,10.31,10.03,12115,26100276.95,2.84,2.94,0.29,4.09
华英农业,2010-02-09,10.07,9.93,10.07,9.88,8816,18668860.12,1.87,-2.17,-0.22,2.98
