名称,日期,开盘,收盘,最高,最低,成交量
泰格医药,2012-08-17,1.6,0.98,1.6,0.73,92297
泰格医药,2012-08-20,1.06,1.14,1.31,0.97,57133
泰格医药,2012-08-21,1.27,1.38,1.47,1.13,47540
泰格医药,2012-08-22,1.23,1.34,1.55,1.23,39453
泰格医药,2012-08-23,1.31,1.16,1.41,1.16,28978
泰格医药,2012-08-24,1.17,1.54,1.6,1.13,41963
泰格医药,2012-08-27,1.47,1.48,1.68,1.37,33771
泰格医药,2012-08-28,1.56,1.8,1.95,1.53,32412
泰格医药,2012-08-29,1.74,1.78,2.02,1.71,34083
泰格医药,2012-08-30,1.71,1.58,1.8,1.35,30070
泰格医药,2012-08-31,1.53,1.87,2.01,1.48,23308
泰格医药,2012-09-03,1.95,1.98,2.11,1.83,25349
泰格医药,2012-09-04,1.95,1.86,2.02,1.84,14956
泰格医药,2012-09-05,1.83,1.97,2.04,1.83,12256
泰格医药,2012-09-06,1.98,1.99,2.11,1.93,11855
泰格医药,2012-09-07,2.03,1.98,2.06,1.89,14693
泰格医药,2012-09-10,1.99,1.96,2.01,1.87,14175
泰格医药,2012-09-11,1.96,1.82,2.05,1.78,19079
泰格医药,2012-09-12,1.81,1.81,1.89,1.77,10983
泰格医药,2012-09-13,1.82,2.11,2.25,1.79,24895
泰格医药,2012-09-14,2.1,2.09,2.29,2.08,20344
泰格医药,2012-09-17,2.05,1.82,2.06,1.82,9537
泰格医药,2012-09-18,1.78,1.72,1.84,1.65,10634
泰格医药,2012-09-19,1.75,1.74,1.79,1.65,6514
泰格医药,2012-09-20,1.73,1.6,1.79,1.58,9482
泰格医药,2012-09-21,1.6,1.52,1.63,1.43,11638
泰格医药,2012-09-24,1.46,1.52,1.59,1.45,6594
泰格医药,2012-09-25,1.51,1.33,1.57,1.28,7892
泰格医药,2012-09-26,1.31,1.23,1.34,1.19,8123
泰格医药,2012-09-27,1.29,1.36,1.38,1.23,5405
泰格医药,2012-09-28,1.35,1.48,1.51,1.29,5750
泰格医药,2012-10-08,1.47,1.42,1.47,1.38,3798
泰格医药,2012-10-09,1.43,1.58,1.6,1.43,5605
泰格医药,2012-10-10,1.59,1.58,1.62,1.53,3701
泰格医药,2012-10-11,1.55,1.44,1.57,1.43,3562
泰格医药,2012-10-12,1.45,1.37,1.54,1.27,7226
泰格医药,2012-10-15,1.31,1.32,1.36,1.15,6437
泰格医药,2012-10-16,1.28,1.48,1.56,1.27,5073
泰格医药,2012-10-17,1.46,1.49,1.55,1.43,3186
泰格医药,2012-10-18,1.48,1.55,1.57,1.48,3038
泰格医药,2012-10-19,1.55,1.66,1.71,1.54,4756
泰格医药,2012-10-22,1.63,1.72,1.75,1.63,3021
泰格医药,2012-10-23,1.71,1.6,1.72,1.59,5091
泰格医药,2012-10-24,1.61,1.51,1.61,1.5,5640
泰格医药,2012-10-25,1.49,1.43,1.6,1.43,3093
泰格医药,2012-10-26,1.42,1.48,1.48,1.32,3573
泰格医药,2012-10-29,1.46,1.72,1.72,1.44,6125
泰格医药,2012-10-30,1.7,1.77,1.88,1.7,4860
泰格医药,2012-10-31,1.73,1.75,1.77,1.64,3079
泰格医药,2012-11-01,1.73,1.79,1.83,1.73,2628
泰格医药,2012-11-02,1.79,1.84,1.91,1.77,4277
泰格医药,2012-11-05,1.81,1.63,1.85,1.6,4367
泰格医药,2012-11-06,1.57,1.69,1.77,1.57,6191
泰格医药,2012-11-07,1.68,1.53,1.68,1.47,7869
泰格医药,2012-11-08,1.47,1.43,1.47,1.33,5418
泰格医药,2012-11-09,1.39,1.41,1.47,1.39,2499
泰格医药,2012-11-12,1.42,1.39,1.49,1.35,4098
泰格医药,2012-11-13,1.41,1.29,1.41,1.28,3996
泰格医药,2012-11-14,1.27,1.32,1.36,1.27,2833
泰格医药,2012-11-15,1.31,1.22,1.32,1.19,2636
泰格医药,2012-11-16,1.19,1.22,1.29,1.16,2382
泰格医药,2012-11-19,1.24,1.17,1.24,1.08,3942
泰格医药,2012-11-20,1.18,1.1,1.18,1.06,3089
泰格医药,2012-11-21,1.1,1.16,1.16,1.03,2572
泰格医药,2012-11-22,1.13,1.11,1.14,1.08,1882
泰格医药,2012-11-23,1.12,1.14,1.17,1.08,1842
泰格医药,2012-11-26,1.11,1.02,1.13,1.0,2797
泰格医药,2012-11-27,0.98,0.84,1.02,0.83,5980
泰格医药,2012-11-28,0.84,0.89,0.96,0.82,4308
泰格医药,2012-11-29,0.9,0.85,0.93,0.84,2003
泰格医药,2012-11-30,0.85,0.95,0.95,0.85,2779
泰格医药,2012-12-03,0.95,0.89,1.03,0.83,3277
泰格医药,2012-12-04,0.85,0.89,0.92,0.77,8360
泰格医药,2012-12-05,0.86,1.06,1.1,0.86,6570
泰格医药,2012-12-06,1.03,0.99,1.1,0.96,4528
泰格医药,2012-12-07,0.98,1.07,1.07,0.98,3714
泰格医药,2012-12-10,1.08,1.09,1.1,1.0,3443
